mim	is_phenotype	date_fetched	pmid_refs
159300	True	2025-03-20	9463312|10924408|8983047|10441595|11169569|23406871|9463341|17163519|7569963|3400722|7732360|7839149|19576568|9501235
159400	True	2025-03-20	7878325|1603341|12467753
159430	False	2025-03-21	2437796|5096093|1693773|7539003|2425357|2437795|3933918|6201921|12084930|2429310|2434243|2434242|6194889|2410137|2414074|4598923|2414073|2434411|2410136
159440	False	2025-03-21	14638973|15159512|8835320|11835375|8918474|10329755|19475438|10071056|11445635|16488608|10965800|4087003|7693129|7506095|7503936|1719967|7688964|8630052|15004559|17663472|8414036|15249646|16252242|475348|15184631|7693130|12845552|18209201|2578885|1677316|22275255|19293842|10319895|9595994|7581451|10406984|11080237|9644970|10214757|9888385|1301170|3467805|7509228|10553995|8664899|8644725|17030746|9452091|15326256|10764043|4430158|17825553|8990016|7504284|12953275|6099985|7511317|16775239|8310815|8816708|9222756|12221176|10704451|1709914
159550	True	2025-03-19	27259050|2738778|10678666|6947857|283689|28202457
159555	True	2025-03-20	11731795|7761425|17463288|10908648|30093671|12661012|9129043|9108076|12618766|1835902|20943269|11433529|32241942|1303259|7689231|11579461|12696071|11438682|9391133|2334635|1438235|1423625|15284855|16061630|10980622|14636557|22327296|9349501|22795537|16843108|8219210|10681437|17957188|12618768|26886794|19212323|20818375|1465401|18371367|9600980|12453418|25810209|8506309|12453419|17551948|12665591|8506328|11110714|8242616|11930009|7713179|10781030|2251277|8016145|2786436|8282816|12527918|10758153|10861294|9482895|9694699|8896421|8361504|1423624|12203795|20339075|18806775|16713978|16239140|7477409|26331536|1720549
159558	True	2025-03-20	31776511|27626380|16862118|8506309|16001262|10861294
159559	False	2025-03-21	12067721|10922060|9349501|17967423|8557659|32554531|8242616|8589040|9679199|9722616|16051602
159580	True	2025-03-20	2778340|7603241|2895582|2863442|8455685|2876624|2877031|2892464|2894196|2871307|2866324|2388670|3030190
159595	True	2025-03-19	2525515|2146208|1680787|8644714|6229618|7717402
159900	True	2025-03-21	16240355|11198282|12325078|21220679|14062193|21825253|5925999|12391346|10894231|17101905|12821748|12391338|8813214|16534121|12634861|18852357|17296918|12743249|10220438|10716258|12402271|11022010|4434166|3400497|2259350|18118778|6058147|2404852|10737119|11912106|10554001|17702041|3400498|18362280|15258227|13085198|16227522|15728306|14502674|11342690|8004804|11528394
159950	True	2025-03-19	24164096|12571787|534421|22703880
159970	True	2025-03-20	11931766|3690668|11175787|2176177|11009425|15386014|11371506|15192231|30403323|12578986|2253873|12415271|16731620|8269513|10619020|2315312|31260566|3175662|1849142|26733463|1846704
159980	True	2025-03-20	10817756|8393145|20887891|8393146|1962752|16731620
160000	False	2025-03-21	2989088|5805522|5540041|14014717|3005993|6251174|9804424|10468637|35527200|34679218|6326055|3856104|3029872|30918256|5285572|4153103|6571704|6935681
160120	True	2025-03-19	6847141|9390841|7842011|2245301|17136396|11026449|3504247|19307729|20660867|889293|12612586|21610902|17575281|7942848|7561920|6703941|5863557|14943316|1647493|1170284
160150	True	2025-03-19	19122038|17932957|16227997|22396310|4910660|5016690|7935525|1150240|4954227|17008356|8544184
160200	False	2025-03-21	
160300	False	2025-03-21	5834698|4173447
160500	True	2025-03-19	17548557|20760370|12975303|7847377|12062252|15322983|20733148|21395566|7484058|11166161|11102913
160550	True	2025-03-20	
160570	True	2025-03-20	6465204|4181630|4139016
160700	True	2025-03-20	12614751|12036671|3417304|17525179|1204230|15671267|3929381|12601022|19387081|17653045|4000200|29808027|1937488|11449316|9634508|19104467
160710	True	2025-03-20	3789022|15998695|15735645|3000272|8307559|1975517|20596014|21378987|2249844|24092743|28991257|2969919|3021460|6585819|7045682|3354609|2494889|2687327|11815426|6654334|2983233|3037493|1975475|2144212|13499764|17379774|3864153|2726733
160720	False	2025-03-21	29805041|27381093|25957469|2806546|18470895|2771643|29314551|18695058|16642020|291935|29625835|1465443|28205584
160730	True	2025-03-20	3000272|3653886|6879174|6304733|6654334|7545970|8518795|10077619|10388558|3864153|16121187|1465443
160740	False	2025-03-21	12235157|23489661|15548556|23388406|11114175|2877813|7545970|24193343|20418530|16130113|11889243|10388558
160741	False	2025-03-21	20949528|1600999|2373371|12800911|4443857|18049072|8518795|15590965|4837286|17041932|15282353|10388558
160742	False	2025-03-21	3000272|8518795|10388558
160775	False	2025-03-21	20944748|11752022|21542825|1449176|15496418|11093280|11943476|25505834|19450438|12649151|16098078|5011389|21501827|11590545|17146397|12237319|15064761|18794854|10973260|18794856|11159552|11776386|12533692|15613099|15667538|11023810|9390828|10739770|15555549|10973259|12621333|10603121|16630581|16162639|18059020|29090586|8280620|1967836|24436421|12792306|11935325|1860190|1912569|16969870|24890873|20485438
160776	True	2025-03-20	11943476|25356899|21501827|35980381|24901346|15845534|24825879|16423692|1860190|12637748|12893741|15880105|25003005
160782	False	2025-03-21	1284596
160790	False	2025-03-21	16267253|21823217|2784124|2789520|9020178|3357795|11747596|6211078|12186978|12021217|8673105
160795	False	2025-03-21	8486381
160800	True	2025-03-19	1386711|1379356|29935101|8855341|6026174|5933347|18337100|16786525|7981750|1670657|14405849|13751836|1379744|2722193|7581380|13941730|7678441|1315941|942314|3231989|8112288|34529042|11840191|1146501|26510092
160900	True	2025-03-20	8503449|17877752|10190823|11555624|10484765|11071501|8242063|16636244|8116611|1679186|1364051|1346925|2016086|28257691|4834853|8198135|3029876|15557517|2766573|9294109|7966187|2881531|6543902|5762063|18611984|3411303|8595416|50512|1310900|7981744|8213829|1453429|8421477|2703233|2575588|1985299|10325709|12217958|5431719|5079102|7143387|4362637|6271928|1346924|8162064|442988|10023106|7847063|12150906|18195268|1351033|8353490|7696601|1486700|6620325|1937486|7815415|9391889|8919693|9605719|13816392|19949042|938274|1513473|13888352|14657503|6627719|11479593|1149312|2881880|6723105|8469976|1546326|21623381|11590125|7398118|8755933|8151635|7762560|8835099|11285250|1530708|9020847|7410551|1138549|18565861|9950368|2063878|1346923|8503448|2037285|4113301|1609789|5063795|1101835|1167063|8875246|6639233|17728322|6995820|8513329|28562589|3790977|8401505|8673131|8128954|15496431|2591962|11354827|14671308|9521960|11285251|15972723|10802667|9241282|2035529|20051426|7726160|11158314|7418249|466851|8151634|8098180|14215177|8808606|9668171|20439846|15079005|3992413|739051|13435644|16927100|1971150|2562820|9863607|16878132|1546325|10976074|12150905|11590133|8880582|7473648|9425239|11171897|2330114|16301494|17146587|6941262|9106286|14289079|10970838|15596617|9020848|4058303|11001935|19667189|19514047|8064819|18299519|7909252|7767095|7951264|6881909|15852373|19223393|2265856|7777532|11528511|7897620|475408|18863976|3762959|9563950|8215976|8544195|5950778|20018643|1415325|8673132|5149522|5149523|1302002|21872659|9371827|7856661|7880334|168843|3016653|9856556|1094029|10802668|9827805|15163633|12712207|11528389|4570861|1171415|5352936|624959|12784291|11590131|10767343|3081724|2877934|8421476|11359466|9596022|5939189|3417303|1840564|3327446|3466660|20644219|9463318|8140064|6839522|21364698|1609807|4182466|6112421|22140091|6449321|8122879|9241283|1763896|8948631|9973273|16941004|10911990|9585589|7650805|16087777|1303233|8071955|8281152|1975560|17823658|7543316|20603324|630510|707566|22859208|18008009|19608921|937918|4159450|18084293|8566943|1347397|9852676|2300239|15883838|11807903|9021013|17663477|15103717
160980	True	2025-03-19	7437308|3713260|18685116|9104925|4010501|3729510|3945116|6843355|7802129|9843463|10974026|10440831|1571257|3674187|10973256|11115848|1997386|9894167|18056771|9415461|11061550|7446466|4729862|6693605|2330018|6254301|7179736|8609225|9215269|8855810|9805140|11549623|9709978|3566983|3465316|2586567
160995	False	2025-03-21	1827260|8290590|2531285|1421759|1702225|8187759|1533386|8910379|7635144|9020882
161000	True	2025-03-19	13141721|8496458|14379757|16960809|939040|12230514|13670508|10998145
161050	True	2025-03-19	7130495|3412992|21665003|831628|10343962|22211385|18429815|7143386|17535400|7857841|23374899
161200	True	2025-03-19	4569963|18414507|15928687|3365866|7825584|9590288|13881659|961703|7369778|6019383|9590287|1621759|9781017|15638822|15562281|4568821|9742578|184030|20274622|8462976|1147145|15416035|5945537|9323941|3225824|6687538|10210133|8981956|9837817|15996164|4682988|18863976|14304642|14388536|13373182|2012138|8403448|7418282|13748663|5423458|12624132|3284122|15623820|9618165|14457321|176661|13788527|2541064
161400	True	2025-03-19	15623725|7199479|712757|16135770|10481909|16247044|11425946|19841387|15184641|11739821|9419374|9987919|574310|6062995|2574313|20711174|10607117|6597978|15081654|6150235|30232458|10458611|1349071|3865934|9456467|11179016|1673032|9484418|2563354|3641479|9185233|10615891|10471483|10973318|14769912|10481905|1969083|15589310|11055430|2896649|5387594|5425102
161470	True	2025-03-20	1308370|3380905
161530	True	2025-03-20	4847756
161550	True	2025-03-20	6874140|1651806|2377207|9133461|19664746
161555	False	2025-03-21	8276468|9486650|2007850|8753859|9598306|29302013|26680205|11021804|9218532|8436421
161565	False	2025-03-21	8421688|1720812|8413330|9070924|8314596
161650	True	2025-03-20	28336317|29274205|15221447|15266303|27933661|7739042|21798101|19232495|25205138|16917880|9284930|25110572|16157704|19346529|10051637|9359044|33376055|1683831|2838409|21148390|26578207|12207937|17525139|8626778|16902413|22367672|3397062
161700	True	2025-03-20	230781
161800	True	2025-03-19	14280602|15236405|19553116|23650303|581546|9185179|16427282|11333380|15198992|6302502|6991264|15520409|15468086|19562689|34561123|163896|9321754|22825594|17187373|10508519|5218258|8232959|11558787|11516997|27242277|25747004|31228046|6302503|8151647|7919974|2360957|7767098|2213842|10619714|3356991|2926439
161900	True	2025-03-20	5763827|6030413|10930359|4951535|10785505|5132064|5338472|13194078|7296967|4124530
161950	True	2025-03-20	11532091|3480689|6406547|4107073|643002|17186473|661897|3762637|6218335|3329736|12213946|21399633|11062479|11231363|10792601|4087701|3855328|3337116|7404656|2757072|4601708|12740691|17634434|9259580|428154|10213640|11003388|12746403|14616762|18172551|11828340|734738|9264010|11281451|15067315|23782179|12566518|7593601|10470078
162000	True	2025-03-19	29784615|20472742|2388995|1975911|14569098|31488840|13818629|12205338|12471200|10765940|15983957|6855996|7396593|9686952|9266353|1873940|1789208|32450155|14570709|15253706|7477627|10330352|7428192|12519891|12634862|10780922|12629136|5556122|16883323|19465746|1847794|20172860
162060	False	2025-03-21	9139245|12644358|8746449|3272162|7859286
162091	True	2025-03-19	19582488|16287142|20930055|1484939|9120449|18285426|7798645|17357086|9399891|12821741|8780094|8355853|7747758|1583187|18072270|19124645|22038540
162095	True	2025-03-20	20305662|1530608|22848377|1464612|2270483|17360581|1457401|7835084|9776412|11016659|10359781
162100	True	2025-03-19	4003034|7991108|19939853|4434174|7991107|4350683|19451530|14450651|11739810|19204161|16186812|10996784|18492087|19139049|6842194|11409865|11523561|9237508|9439655|8780104|3018625|4328303|9150742|13837190|8429311|4339239|11935323|7630211
162151	False	2025-03-21	1354647|9452465|9192619|11356850|9467579|8661740|1594602|1765368|9020868
162200	True	2025-03-20	8825931|10869117|4991869|2411134|11565554|11292406|3107130|8724642|17426081|16790714|7931405|4969843|6404212|14877597|4987959|20826448|4216264|4986225|4989722|10378392|10591652|6809592|916068|2105266|10588837|9719365|15103715|3135754|8644707|7550323|9861023|11793011|11279521|411462|3139898|3083645|14233837|14050005|2983544|10699117|12999906|2491779|4968776|8957502|3931478|8328449|7559722|10677298|6777096|12011145|6788027|2491785|15520408|17105749|4992716|4984016|3121494|3140859|2491783|2543076|12180143|8418666|9128932|6815362|7853369|11941479|12469121|4158218|2491784|4965691|2897130|32187457|9207339|10442636|11751683|11129335|11298367|11140831|13019086|13712476|7655472|7874161|17406642|15402794|2888191|4374669|8151460|205122|6407319|8813519|2511318|3081725|7632074|10620616|4999179|2105472|10633134|4990489|6814376|2491896|6774282|6805315|8116612|12368469|15523617|12588224|10951462|2491782|9668168|10459349|12746402|4633999|90342|10692105|17317783|1902351|2510517|8236829|16571643|7969279|2491776|15019395|7500107|8499945|8157015|8565646|11453810|11078559|8021787|7472822|2112607|15013861|1743214|17668375|13766193|4957481|2491780|17327286|10204844|2142531|2507442|4977333|82088|405930|7477989|10480204|417239|14205096|3128965|4996432|23598713|4984127|8816897|2543077|2562822|2499182|16434322|11176707|7502979|9783703|26393470|11296017|6770288|6814406|14486194|3098100|10991696|2162805|1909491|15846561|8325432|11283797|10973261|6430086|6796886|6816509|11140832|6813335|4243497|12403557|8379998|12624146|10767330|8669538|4212461|3145256|808651|6766271|8782831|3100016|4204694|15690406|1642269|12838550|2491778|2884037|2494562|11409870|9326316|11115850|8302341|1536955|8825042|9180088|805367|9054942|12089128|9300663|2577271|1715669|5006457|22302476|3083258|11960890|3135756|6786260|1131001|8530015|2491775|1346385|10360395|16773574|24232412|7726231|2903805|11106357|12596053|13980356|15019338|2156160|10878667|824563|17369827|2127432|12483293|8544190|9003501|2491781|1302608|3128317|2491777|14605872|1694727|14679174|10591653|6417335|10797438|1719426|2134734|4986812|12522551|1971145|6439124|14635100|19117870|1918125|7492147|1409159|2119504|10754001|18089636|14679180|11041400|9003867|3081287|11988578|6422759
162210	True	2025-03-19	9529361|23812910|11704931|12566521|9132486|1745350
162220	True	2025-03-20	
162240	False	2025-03-21	6139138
162250	True	2025-03-20	3036526|3608989
162300	True	2025-03-19	4146664|22258529|4623875|4990961|9620546|13274423|7977365|7906417|980061|7224387|895196|7377288|1063979|7573303|6131380|554522|2906373|8098977|10189992|9435410|4649671|5660196|7906866|7829628|2884942|1672289|11815959|8880581|892250|7977364|4968712|16839263|7915823|4957444|4587234
162320	True	2025-03-20	1684952|9537322|17855557|19270709|30532001|2433692|10518582|18232734|16272337|11274084|9482938
162321	True	2025-03-20	2173708|2433692|2823146|1661704|2480781
162350	True	2025-03-19	4414475|22073189|5132971|932739|62240|12790899|22978711|6153706|2663281|31919451|11489285|12112194|21820099|22235333
162360	True	2025-03-20	1729708|1528853|12077327|1328219|12878195|8563167
162400	True	2025-03-19	23454272|11242106|9371409|9722951|26681808|14152213|20764666|3860748|11242114|4310511|14898294|11003785|14341177|6575233|13890708|30626650|20504773|31509666|1321699|19132419|18077166|14420561|183169|13646503|11479835|8673084|20983620|20097765|20920666|19651702|13634374|15037712
162500	True	2025-03-19	11140948|4003034|6668475|2290479|4345910|171026|8422677|880924|9208274|13184660|20271590|6932477|84066|14212604|10593673|3004403|1322507|4434174|8848937|7991107|7501152|12499508|7328415|14450651|12427913|15205993|12682341|12439896|7903071|8789446|4368241|17620487|12084875|10545609|8396068|7944298|2540008|9143558|9447611|8012388|1700806|11376203|9973284|7909361|4347629|3477693|9391880|9179161|7931393|4285163|11594922|9703447|9150742|6380756|8583222|8210227|13562331
162600	False	2025-03-21	5948502
162640	False	2025-03-21	6358901|20493022|6136091|18668043|1684952|7782078|19289742|11224329|9660316|20493023|12730369|8632796|8939859|15126561|11309620|2570434|12843176|10770181|9846584|10869113|17603492|12215082|12813021|16254186|20493024|3568765|2427515|6589611|10852461|20348924|19150845|3753985|2444979|9845072|10549813|9920351|18385673
162642	True	2025-03-20	8975716|7592910|37914931|9169155|7559383
