mim	is_phenotype	date_fetched	umls_ids	orphanet_ids
614550	False	2025-03-25	C1822682	
614551	False	2025-03-23	C1822683	
614552	False	2025-03-20	C1540232	
614553	False	2025-03-24	C1826338	
614554	False	2025-03-23	C1428387	
614555	False	2025-03-23	C1825314	
614556	False	2025-03-20	C1425260|C3281201	
614557	True	2025-03-19	C3281160	300179
614558	True	2025-03-19	C3281191	442835
614559	True	2025-03-19	C3281192	313850
614560	False	2025-03-21	C1428798	
614561	True	2025-03-19	C3281200	542310
614562	False	2025-03-24		
614563	True	2025-03-19	C3281202	178469
614564	True	2025-03-19	C3281203	313846
614565	True	2025-03-19	C3281215	215
614566	False	2025-03-25	C1824492|C1847554	
614567	False	2025-03-23	C1423519|C1836743	
614568	False	2025-03-23	C1427948	
614569	False	2025-03-24	C0024454	163634
614570	False	2025-03-20	C2239564	
614571	False	2025-03-24	C2240273|C2745997|C3553264	
614572	False	2025-03-20	C1823950	
614573	False	2025-03-24	C1428194	
614574	False	2025-03-23	C0406740|C1826844	
614575	True	2025-03-24	C3281223	504476
614576	True	2025-03-24	C3553230	464443
614577	False	2025-03-24	C1538572	
614578	False	2025-03-21	C1538573	
614579	False	2025-03-24	C1538574	
614580	False	2025-03-25	C1538575	
614581	False	2025-06-15	C1537927	
614582	True	2025-03-19	C4706315	319509
614583	True	2025-03-19	C3281235	2995
614584	False	2025-03-21	C2678549|C5193124	
614585	False	2025-03-23	C2239449|C5193222|C5193223	
614586	False	2025-03-24	C1425537	
614587	False	2025-03-25	C1824730	
614588	False	2025-03-20	C3281236	306734
614589	False	2025-03-25	C2681086|C4551982	
614590	False	2025-03-24	C3281245	
614591	False	2025-03-23	C1824693|C3281297|C5193079	
614592	True	2025-03-23	C3281247	313855|93439
614593	False	2025-03-23	C1825660	
614594	True	2025-03-19	C5542829	659
614595	True	2025-03-21	C3281288	275555
614596	False	2025-03-21	C1537866	
614597	False	2025-03-25	C1537867	
614598	False	2025-03-23	C1537868	
614599	False	2025-03-24	C1537869	
614600	False	2025-03-23	C1537888	
614601	False	2025-03-23	C1422409	
614602	True	2025-03-19	C3281289	84064
614603	False	2025-03-21	C1426353|C1836295	
614604	False	2025-03-24	C1425529	
614605	False	2025-03-23	C1427108	
614606	False	2025-03-23	C1428056|C5774195	
614607	True	2025-03-23	C3553247	1465
614608	True	2025-03-19	C3553248	1465
614609	True	2025-03-25	C3553249	1465
614610	False	2025-03-23	C1428829|C4015202|C4540453	
614611	False	2025-03-24	C1823683	
614612	False	2025-03-20	C1823674	
614613	True	2025-03-19	C3553250	950
614614	True	2025-03-19	C3281297	90635
614615	True	2025-03-19	C3553264	475
614616	True	2025-03-19	C3553270	314373
614617	True	2025-03-19	C2829265	90636
614618	True	2025-03-19	C3553288	3197
614619	True	2025-03-19	C3553291	3197
614620	False	2025-05-11	C1825574|C4017371|C4017372|C4540439	
614621	True	2025-03-19	C3553298	178338
614622	False	2025-03-25	C3553302	
614623	False	2025-03-24	C3553306	
614624	False	2025-03-20	C3470933	
614625	False	2025-03-24	C3470059	
614626	False	2025-03-24	C1822838	
614627	False	2025-03-24	C3148044	
614628	False	2025-03-21	C3553307	
614629	False	2025-03-20	C3553308	
614630	False	2025-03-21	C3471494	
614631	False	2025-07-20	C2829592|C3553330|C5190987	
614632	False	2025-03-24	C3470230|C3553328	
614633	False	2025-03-25	C1425679	
614634	False	2025-03-21	C1825687	
614635	False	2025-03-23	C3470843	
614636	False	2025-03-20	C1422251|C5561963	
614637	False	2025-03-24	C3470073	
614638	False	2025-03-25	C3470072	
614639	False	2025-03-20	C1823912	
614640	True	2025-03-19	C3553328	178338
614641	False	2025-03-24	C3470555	
614642	False	2025-03-21	C1426053	
614643	True	2025-03-19	C3553330	899
614644	False	2025-03-25	C3553339	
614645	False	2025-03-25	C3553340	
614646	False	2025-03-23	C3553341	
614647	False	2025-03-21	C1426796|C3553349	
614648	False	2025-03-24	C2239869	
614649	False	2025-06-15	C1538867|C1837015|C5562053	
614650	True	2025-03-19	C3553349	280406
614651	True	2025-03-19	C3553354	254898
614652	True	2025-03-19	C3553358	
614653	True	2025-03-19	C3539003	314381
614654	True	2025-03-23	C3553374	319678
614655	False	2025-03-20	C3553381	
614656	False	2025-03-20	C1537467	
614657	False	2025-05-11	C1425095	
614658	False	2025-03-23	C1425096	
614659	False	2025-03-25	C1825262	
614660	False	2025-03-20	C2239799	
614661	False	2025-06-15	C2239800|C4540284	
614662	True	2025-03-19	C3553382	168588
614663	False	2025-03-21	C1423833	
614664	False	2025-03-21	C1540051	
614665	True	2025-03-19	C2939175	314376
614666	False	2025-03-24	C1824603|C4707232	
614667	False	2025-03-24	C1426126|C4749921	
614668	False	2025-03-24	C3553403	
614669	True	2025-03-19	C3553404	137888
614670	False	2025-03-20	C3553406	
614671	False	2025-03-21	C3553407|C3553408	370079
614672	True	2025-03-19	C3553409	154
614673	True	2025-03-19	C3553414	2512
614674	True	2025-03-19	C3553418	
614675	True	2025-03-19	C3808553	314399
614676	False	2025-03-25	C3553442	
614677	False	2025-03-25	C1824631|C3542550	
614678	True	2025-03-19	C3553449	2254
614679	True	2025-03-19	C3542550	244
614680	True	2025-03-19	C3553462	
614681	False	2025-03-25	C2829607	
614682	False	2025-03-23	C1422624	
614683	False	2025-03-23	C1826614|C3554344	
614684	False	2025-03-20	C3553465	
614685	False	2025-03-21	C1428608	
614686	False	2025-03-21	C1539455	
614687	False	2025-03-25	C3553476	141242
614688	False	2025-03-21	C3541340	269229
614689	True	2025-03-19	C3553493	
614690	False	2025-03-24	C2681226	
614691	True	2025-03-21	C3553494	91492
614692	False	2025-03-25	C3553496	97560
614693	False	2025-03-21	C2239910	
614694	False	2025-03-23	C1424086	
614695	False	2025-03-20	C1825661	
614696	False	2025-03-24		
614697	False	2025-03-23	C1537433	
614698	False	2025-03-23	C3469918|C5436694	
614699	True	2025-03-19	C3542922	1572
614700	True	2025-03-19	C3553512	445018
614701	True	2025-03-19	C3553517	199
614702	True	2025-03-19	C4749921	314637
614703	False	2025-03-25	C3469872	
614704	False	2025-03-20	C3469873	
614705	False	2025-03-24	C3541537	
614706	True	2025-03-19	C3539123	314629
614707	True	2025-06-15	C3553538	572543|97229
614708	False	2025-03-21	C1539734|C5543057|C5543682	
614709	False	2025-03-24	C1825922	
614710	False	2025-03-21	C1825137	
614711	False	2025-03-24	C1825138	
614712	False	2025-03-23	C2239400	
614713	False	2025-03-21	C2239870	
614714	True	2025-03-19	C3553549	79152
614715	False	2025-03-24	C1823450	
614716	False	2025-03-24	C1426826	
614717	False	2025-03-21	C1824317	
614718	False	2025-03-24	C1539051|C5543664	
614719	False	2025-03-21	C1427019	
614720	False	2025-03-23	C1540298|C5394501	
614721	False	2025-03-21	C1428843	
614722	False	2025-03-23	C2829719	
614723	True	2025-03-19	C0268120|C3665382	976
614724	False	2025-03-23	C1824711|C3553582	
614725	False	2025-03-25	C1427283|C4040739|C4694038	
614726	False	2025-03-25	C1823430|C3553571	
614727	True	2025-03-21	C3553571	314667
614728	True	2025-03-19	C3553582	808
614729	False	2025-03-23	C1427739	
614730	False	2025-03-20	C1427994|C3553637	
614731	True	2025-03-23	C3539120	1331
614732	True	2025-03-20	C1846009	85173
614733	False	2025-03-20	C1826007	
614734	False	2025-03-23	C1826008	
614735	False	2025-03-21	C3470967	
614736	True	2025-03-20	C3553587	361
614737	False	2025-03-24	C1826634	
614738	False	2025-03-24	C1427642|C3553607	
614739	True	2025-03-19	C4040739	352328
614740	True	2025-03-19	C3553606	
614741	True	2025-03-19	C3553607	447784
614742	True	2025-03-19	C3553617	2032|88
614743	True	2025-03-19	C3553622	88
614744	True	2025-03-21	C3553625	306530
614745	True	2025-03-19	C3553633	
614746	False	2025-03-23	C3553634	
614747	False	2025-03-21	C3553635	
614748	True	2025-03-25	C4518785	306504
614749	True	2025-03-20	C3553637	247262
614750	True	2025-03-19	C3553645	353327|590
614751	True	2025-03-19	C3553656	139536
614752	True	2025-03-19	C3540094	
614753	True	2025-03-19	C3553660	420179
614754	False	2025-03-23	C1422263	
614755	False	2025-03-20	C1826103	
614756	True	2025-03-19	C3553661	314647
614757	False	2025-03-23	C1825562|C2931093	
614758	False	2025-03-24	C1423548	
614759	False	2025-03-24	C1539069|C3553676	
614760	False	2025-03-25	C1428543	
614761	False	2025-03-21	C1825376	
614762	False	2025-03-21	C1825377	
614763	False	2025-03-25	C1427499	
614764	False	2025-03-24	C1428695	
614765	False	2025-03-24	C1420489	
614766	False	2025-03-24	C1423683	
614767	False	2025-03-23	C1423684	
614768	False	2025-03-25	C1823330	
614769	False	2025-03-23	C1824229	
614770	False	2025-03-21	C3541664|C5436695	
614771	False	2025-03-25	C3471365|C5436723	
614772	False	2025-03-25	C1425251|C4225304	
614773	False	2025-03-24	C3471123	
614774	False	2025-03-21	C1427759	
614775	False	2025-03-20	C1824580|C5436710	
614776	False	2025-06-15	C2828701|C4748455	
614777	False	2025-03-21	C1422218	
614778	False	2025-03-23	C1825216	
614779	True	2025-03-19	C3553676	450
614780	False	2025-03-21	C1423101|C3554478	
614781	False	2025-03-25	C2680468	
614782	True	2025-03-21	C3539195	
614783	False	2025-03-24	C1538095|C3542022	
614784	False	2025-03-20	C1538096|C4014856	
614785	False	2025-03-20	C1540223|C4310726	
614786	False	2025-03-24	C2240111	
614787	False	2025-03-20	C1425785|C4225351	
614788	False	2025-03-21	C1426023	
614789	False	2025-03-23	C1824159|C3809092	
614790	False	2025-03-25	C1538114	
614791	False	2025-03-25	C1537837	
614792	False	2025-03-21	C1823455	
614793	False	2025-03-20	C3553689	
614794	False	2025-03-20	C1412283	
614795	False	2025-03-25	C1427190	
614796	False	2025-03-24	C1540194	
614797	False	2025-03-23	C1418453	
614798	False	2025-03-21	C1418454	
614799	False	2025-03-20	C1823729	
614800	True	2025-06-15	C3541319	391677
614801	False	2025-03-24	C2681844	
614802	False	2025-03-24	C1826309	
614803	False	2025-03-21	C1422220	
614804	False	2025-03-20	C1422262	
614805	False	2025-03-25	C1422266	
614806	False	2025-03-23	C1422265	
614807	True	2025-03-24	C4707232	319160
614808	True	2025-03-19	C3553719	803
614809	True	2025-03-19	C3553720	329918|329931|54370
614810	True	2025-03-19	C3553728	
614811	False	2025-03-20	C1539037	
614812	False	2025-03-24	C2829966	
614813	True	2025-03-21	C3542022	314394
614814	True	2025-03-19	C3553748	974
614815	True	2025-03-19	C3553758	2754|475
614816	True	2025-03-19	C3553762	60030|91387
614817	True	2025-03-23	C3553774	401996
614818	False	2025-03-21	C1825319	
614819	True	2025-03-19	C3553785	3449
614820	True	2025-03-20	C3553788	2131
614821	False	2025-03-25	C3540258	
614822	True	2025-03-19	C3553793	276234
614823	True	2025-03-20	C0003507|C0149630|C3542024	402075
614824	False	2025-03-20	C3471304	
614825	False	2025-03-23	C1423590|C4693583	
614826	False	2025-03-25	C3553801	
614827	False	2025-03-25	C1539296	
614828	False	2025-03-24	C1824135|C3553813|C4748320	
614829	False	2025-03-23	C1824169|C3553830	
614830	True	2025-03-20	C3553813	899
614831	True	2025-03-24	C3553816	324262|363429
614832	True	2025-03-19	C3553830	100033|88661
614833	True	2025-03-24	C3553831	468631
614834	False	2025-03-21	C3553839	79102
614835	False	2025-03-23	C1538904	
614836	False	2025-03-24	C3553840	
614837	True	2025-03-19	C3553841	432|478
614838	True	2025-03-19	C3553842	432|478
614839	True	2025-03-19	C3553843	432
614840	True	2025-03-19	C3553844	432|478
614841	True	2025-03-19	C1856897	432
614842	True	2025-03-19	C3541462	432
614843	False	2025-09-02	C1826507	
614844	True	2025-03-19	C3539071|C3553846	2318
614845	True	2025-03-19	C3541853	3156
614846	False	2025-03-25	C3553858	314585|314588
614847	True	2025-03-20	C3553859	
614848	False	2025-03-23	C1824720|C3541853	
614849	True	2025-03-19	C3553868	1930
614850	True	2025-03-19	C3553869	1930
614851	True	2025-03-19	C3553870	319675|808
614852	True	2025-03-19	C3553886	2512
614853	False	2025-03-23	C1424799	
614854	False	2025-03-23	C1825904	
614855	False	2025-03-24	C1428819	
614856	True	2025-03-19	C3553887	216812|666
614857	True	2025-03-19	C3553915	26|369955
614858	True	2025-03-19	C3540450	432|478
614859	True	2025-03-19	C1866340|C3553929	79189|912
614860	False	2025-03-20	C3538999	420492
614861	True	2025-03-19	C3553932	90636
614862	True	2025-03-21	C1832230|C1832231|C1832232|C3553936	79189|912
614863	True	2025-06-15	C3553937	44|772|79189
614864	False	2025-03-23	C1825454|C3543825	
614865	False	2025-03-20	C3553939	
614866	True	2025-03-23	C3539010|C3553940|C3553941|C3553942	79189|912
614867	True	2025-03-23	C3542026	44|772|79189
614868	True	2025-03-25	C3553943	314689
614869	True	2025-03-19	C3553944	231169|886
614870	True	2025-03-21	C1864399|C3553947	79189|912
614871	True	2025-03-23	C3553948	44|772|79189
614872	True	2025-03-19	C3539168|C3553950|C3888385	79189|912
614873	True	2025-03-19	C3553951	44|772|79189
614874	True	2025-03-19	C3543825	244
614875	False	2025-03-25	C3553958	99646
614876	True	2025-03-19	C1863998|C1863999|C3553959	79189|912
614877	True	2025-03-19	C3553960	44|772|79189
614878	True	2025-03-19	C3553961	324530
614879	True	2025-03-19	C1866351|C1866352|C2749346	773|79189
614880	True	2025-03-19	C3553977	432|478
614881	True	2025-03-19	C4749918	140468|314485|443950
614882	True	2025-03-19	C1864171|C1864172|C3553999	79189|912
614883	True	2025-03-20	C1866259|C1866260|C3554000	79189|912
614884	False	2025-03-20	C2240169|C4310781	
614885	True	2025-03-23	C3554001	44|772|79189
614886	True	2025-03-20	C3554002	79189|912
614887	True	2025-03-19	C1866257|C3554004	79189|912
614888	False	2025-03-21	C1835662|C2828924	
614889	True	2025-03-19	C4013947	319547|319574
614890	True	2025-03-19	C4013948	319558
614891	True	2025-03-19	C4013949	319552
614892	True	2025-03-25	C4013950	319595
614893	True	2025-03-19	C3808589	319600
614894	False	2025-03-20		
614895	True	2025-03-19	C3540453	99952
614896	True	2025-03-19	C3554018	324321
614897	True	2025-03-19	C3554021	478
614898	True	2025-03-19	C3539494	319199
614899	True	2025-03-19	C3888355	90636
614900	True	2025-05-11	C3554042	124
614901	False	2025-03-21	C1538319|C5882777	
614902	False	2025-03-24	C1427903	
614903	False	2025-03-24	C1423107	
614904	False	2025-03-24	C1423098	
614905	False	2025-03-25	C1423099	
614906	False	2025-03-21	C1423102	
614907	False	2025-03-24	C1426852	
614908	False	2025-03-20	C1824339|C4225170	
614909	False	2025-03-20	C1823438	
614910	False	2025-03-20	C1422580	
614911	False	2025-03-20	C1422582	
614912	False	2025-03-24	C3543895	
614913	False	2025-03-21	C3543894	
614914	False	2025-03-24	C2239691	
614915	True	2025-03-19	C3554046	137783
614916	True	2025-03-19	C3554047	3286
614917	False	2025-06-15	C1826833|C5190991	
614918	False	2025-03-24	C1826731|C5436703	
614919	False	2025-03-20	C1428713	
614920	True	2025-03-19	C3554055	44|772|79189
614921	True	2025-03-19	C2752015	319646
614922	True	2025-06-15	C5190991	324535
614923	True	2025-03-19	C3554078	308410
614924	True	2025-03-19	C4706421	314051
614925	False	2025-03-20	C2240302|C3554159	
614926	True	2025-03-19	C3554105	2855
614927	False	2025-03-21	C3554108	69084
614928	False	2025-03-23	C3554111	69084
614929	True	2025-03-19	C3554117	69084
614930	False	2025-07-13	C1537595|C3543826	
614931	True	2025-03-19	C3554127	69084
614932	True	2025-03-19	C4706283	319514
614933	False	2025-03-24	C3554140	
614934	True	2025-03-31	C1824925	90636
614935	True	2025-03-19	C3543826	244
614936	False	2025-03-23	C3554145	79501
614937	True	2025-03-19	C3539916	319189
614938	False	2025-03-20	C2681113	
614939	False	2025-03-21	C1826571	
614940	True	2025-03-19	C3541517	1810|238468
614941	True	2025-03-19	C3539920	238468|248
614942	False	2025-03-20	C1826574	
614943	False	2025-03-24	C1823486	
614944	True	2025-03-19	C3554159	90636
614945	True	2025-03-19	C3554163	90636
614946	True	2025-03-19	C4755312	319519
614947	True	2025-03-19	C4706313	319524
614948	False	2025-03-20	C3469951|C5774261	
614949	False	2025-03-23	C2828877|C3554235|C3809352	
614950	False	2025-03-21	C1428612	
614951	False	2025-03-23	C1825455|C5774230	
614952	False	2025-03-20	C1822767	
614953	False	2025-03-25	C1822768	
614954	False	2025-03-23	C3554194	
614955	False	2025-03-24	C1822769	
614956	False	2025-03-21	C2239936	
614957	False	2025-03-20	C1822770	
614958	False	2025-03-23	C1822771|C4310797	
614959	True	2025-03-19	C3554195	293181
614960	False	2025-03-21	C2678560	
614961	True	2025-03-19	C3554209	324569
614962	True	2025-03-19	C3554224	66628
614963	True	2025-03-19	C3554225	179494
614964	False	2025-09-08	C2239386	
614965	False	2025-03-20	C1427758	
614966	False	2025-03-21	C1428971	
614967	False	2025-03-24	C1428972	
614968	False	2025-03-20	C1539763	
614969	True	2025-03-23	C3554226	284339
614970	True	2025-03-19	C3554235	220493|475
614971	False	2025-03-20	C2681088	
614972	True	2025-03-21	C3554241	69665
614973	False	2025-03-24	C3554245	398166|398173
614974	True	2025-03-20	C3554246	398166|398189
614975	False	2025-03-20	C3540317	
614976	True	2025-03-19	C3554247	65759
614977	False	2025-03-23	C3554276	
614978	False	2025-03-24	C3554277	
614979	True	2025-03-19	C4749914	313800
614980	True	2025-03-25	C3554279	664401|664404
614981	False	2025-03-24	C1412690	
614982	False	2025-03-20	C1539789|C1834671|C1863878	
614983	False	2025-03-25	C1826412	
614984	False	2025-03-23	C1428130|C1859817|C3554366	
614985	False	2025-03-20	C3542728	
614986	False	2025-03-20	C1824522	
614987	False	2025-03-23	C1333347	
614988	False	2025-03-25	C3541520|C4539954	
614989	False	2025-03-23	C1333349|C2748535	
614990	False	2025-03-23	C3539124	231169|886
614991	False	2025-03-21	C3554292	
614992	False	2025-03-20	C3470613	
614993	False	2025-03-23	C1538434	
614994	False	2025-03-21	C1422774	
614995	False	2025-03-23	C1425516	
614996	False	2025-03-21	C3537320	
614997	False	2025-06-15	C1539552	
614998	False	2025-07-13	C1539553|C3554448	
614999	False	2025-03-23	C1539213	
615000	False	2025-03-25	C2680469|C3542549	
615001	False	2025-03-20	C1823926	
615002	False	2025-03-21	C1413105	
615003	False	2025-06-15	C1428790|C3539495	
615004	False	2025-03-24	C2239655|C3554399	
615005	True	2025-03-19	C3554306	98784
615006	True	2025-03-19	C3554316	3451
615007	True	2025-03-23	C3554321	1980
615008	True	2025-03-24	C3554330|C3808620	2134|329903|357008|54370|544472
615009	True	2025-03-19	C3554343	329224
615010	True	2025-03-19	C3539013	51
615011	True	2025-03-19	C3554344	
615012	False	2025-03-20	C5202979	
615013	False	2025-03-21	C5202980	
615014	False	2025-03-23	C5203064	
615015	False	2025-03-23	C5202822	
615016	False	2025-03-21	C1418036|C3554456	
615017	False	2025-03-24	C1537793	
615018	True	2025-03-19	C5562071|C5574996	
615019	False	2025-03-23	C1824473	
615020	False	2025-03-20	C1823363	
615021	True	2025-03-19	C3539121	
615022	False	2025-03-25	C3554348	79394
615023	True	2025-03-19	C3554349	363992|79394
615024	True	2025-03-25	C3554355	79394
615025	True	2025-03-19	C3554366	329258
615026	True	2025-03-23	C5779638	411712
615027	False	2025-03-24	C1539467	
615028	True	2025-03-19	C3554367	412189
615029	False	2025-03-24	C1539064	
615030	True	2025-03-19	C3539507	320411
615031	True	2025-03-19	C3542549	320385
615032	True	2025-03-19	C3554373	642675
615033	True	2025-03-19	C3539495	320380
615034	True	2025-03-19	C3554374	420485
615035	True	2025-03-21	C3539506	320375
615036	False	2025-03-25	C1826018	
615037	False	2025-03-20	C1826041	
615038	False	2025-03-24	C1824643|C3540844	
615039	False	2025-03-21	C1427123	
615040	True	2025-03-25	C3808667	391384|391389
615041	True	2025-08-17	C3554381	899
615042	True	2025-03-19	C5190603	329178
615043	True	2025-03-19	C2680446	320370
615044	False	2025-03-21	C5202791	
615045	False	2025-03-24	C5202793	
615046	False	2025-03-24	C5202821	
615047	False	2025-03-24	C1823227|C5394588|C5394589	
615048	True	2025-03-19	C3554398	276435
615049	False	2025-03-23	C1424905|C4225239	
615050	False	2025-03-20	C1424801	
615051	False	2025-03-23	C1424802	
615052	False	2025-09-08	C1424803	
615053	False	2025-03-23	C1424804	
615054	False	2025-03-21	C1424806|C1863926	
615055	False	2025-03-23	C1426394	
615056	False	2025-03-20	C1426397	
615057	False	2025-03-20		
615058	True	2025-03-19	C3554399	215
615059	True	2025-03-23	C3554409	55654
615060	False	2025-03-21	C1425494	
615061	False	2025-03-24	C1425495	
615062	False	2025-03-23	C1822654	
615063	False	2025-03-20	C3469679	
615064	False	2025-03-25	C1426700	
615065	True	2025-03-19	C3554415	329457|97120
615066	True	2025-03-21	C3554428	216820|666
615067	True	2025-03-23	C3540844	244
615068	False	2025-03-23	C1855772|C3147174	
615069	False	2025-03-20	C1426980	
615070	False	2025-03-23	C1826169	
615071	True	2025-03-19	C3554439	319671
615072	True	2025-03-25	C3554446	93388
615073	True	2025-03-20	C4304670	329466
615074	True	2025-03-19	C3554448	363686
615075	True	2025-03-19	C3554449	404473
615076	False	2025-03-25	C1424082|C3554462	
615077	False	2025-03-23	C2240070	
615078	False	2025-03-25	C1539592	
615079	False	2025-07-06	C3469622	
615080	True	2025-05-11	C3554452	
615081	True	2025-03-19	C3554453	399805
615082	True	2025-03-23	C3554456	
615083	True	2025-03-19	C3554460	220460|447877
615084	True	2025-03-19	C3554462	352447
615085	True	2025-03-19	C3554478	667
615086	False	2025-03-24	C1824343	
615087	False	2025-03-23		
615088	False	2025-03-23	C3146638	
615089	False	2025-03-24	C1824365	
615090	False	2025-03-25	C3541708	
615091	True	2025-03-19	C3554495	
615092	True	2025-03-24	C3554496	54260
615093	False	2025-03-24	C1537625	
615094	False	2025-03-21	C2239845	
615095	True	2025-03-19	C3554499	329228
615096	False	2025-03-24	C1537853	
615097	False	2025-03-21	C1420210	
615098	False	2025-03-21	C1823532	
615099	False	2025-03-24	C2239422	
615100	False	2025-03-21	C1824813	
615101	False	2025-03-20	C1823552|C3810407	
615102	False	2025-03-24	C3554774	289553
615103	False	2025-03-23	C1540128|C4540277	
615104	False	2025-03-23	C1825693	
615105	False	2025-03-21	C2681840	
615106	False	2025-03-21		
615107	True	2025-03-19	C3554517	201
615108	True	2025-03-19	C3554518	201
615109	True	2025-03-20	C3554519	201
615110	False	2025-03-21	C1538098	
615111	False	2025-03-25	C1824911	
615112	True	2025-03-19	C3554520	2704
615113	True	2025-03-23	C3554524	2542
615114	False	2025-03-23	C1428766	
615115	False	2025-03-23	C2239906|C4750837	
615116	False	2025-03-21	C1824475	
615117	False	2025-08-17	C2681212	
615118	False	2025-03-20		
615119	True	2025-03-19	C3554534	1561
615120	True	2025-03-21	C3808739	590|98913|98914
615121	False	2025-03-20	C3554539|C4083252	
615122	True	2025-03-19	C3554540	238505
615123	False	2025-03-23	C1823666	
615124	False	2025-03-20	C1823667	
615125	False	2025-03-23	C1823668	
615126	False	2025-03-21	C1823669	
615127	True	2025-03-19	C3554560	86814
615128	False	2025-03-23	C1420488	
615129	False	2025-03-20	C1414955	
615130	False	2025-03-25	C1426500	
615131	False	2025-03-20	C1427591	
615132	False	2025-03-21	C1428007	
615133	False	2025-03-20	C1539547	
615134	True	2025-03-19	C3554574	618
615135	True	2025-03-19	C3554575	268162|511
615136	False	2025-03-24	C1539546	
615137	False	2025-03-23	C1424206	
615138	False	2025-03-25	C2681539	
615139	True	2025-03-19	C3554576	352712
615140	False	2025-03-23	C1824378|C1857512	
615141	False	2025-03-25		
615142	False	2025-03-24	C1537481	
615143	False	2025-03-21	C1421398	
615144	False	2025-03-25	C2828579	
615145	True	2025-03-19	C3554592|C5193017	98938
615146	False	2025-03-20	C1426647	
615147	True	2025-03-19	C3554593	352718
615148	False	2025-03-25	C1826129	
615149	False	2025-03-25	C1826049	
615150	False	2025-03-23	C1537824	
615151	False	2025-03-20	C1537738	
615152	False	2025-03-23	C2681633	
615153	False	2025-03-25	C1537924	
615154	False	2025-03-25	C1539320	
615155	True	2025-03-20	C3554594	438117
615156	True	2025-03-19	C3554599	352470
615157	True	2025-03-19	C3554605	1460
615158	True	2025-03-25	C3554606	1460
615159	True	2025-03-19	C3554607	1460
615160	True	2025-03-19	C3554608	1460
615161	False	2025-03-23	C1415573	
615162	False	2025-03-23	C3554609	357175
615163	False	2025-03-24	C3554610	1872
615164	False	2025-03-21	C1823728	
615165	False	2025-03-20	C1427552	
615166	False	2025-03-21	C2240263	
615167	False	2025-03-25	C2239659	
615168	False	2025-03-23	C2239529	
615169	False	2025-03-25	C2239530	
615170	False	2025-03-24	C3554611	357332
615171	False	2025-03-25	C3554631	
615172	False	2025-03-24	C2239901	
615173	False	2025-03-20	C3470566	
615174	False	2025-03-24	C3888000	
615175	False	2025-03-20	C1539464|C5561989	
615176	False	2025-03-23	C3541498	
615177	False	2025-03-24	C1427366	
615178	False	2025-03-21	C3470554	
615179	True	2025-03-19	C3808786	352745
615180	False	2025-03-21	C3469993	
615181	True	2025-03-19	C3554638	588|899
615182	True	2025-03-19	C5574940	356978
615183	False	2025-03-23	C1823706	
615184	True	2025-03-19	C3554649	154
615185	True	2025-03-19	C4749463	352670
615186	False	2025-03-24	C2681389	
615187	False	2025-03-25	C2828415|C3280153	
615188	True	2025-03-19	C3808800	91492
615189	False	2025-03-24	C1823689	
615190	True	2025-03-19	C3554656|C3808802	1775|3322
615191	True	2025-03-19	C3554657	352682
615192	False	2025-03-24	C3554662	
615193	True	2025-03-19	C3554663	140957
615194	False	2025-03-24	C1425464	
615195	False	2025-03-23	C1426369	
615196	False	2025-03-20	C1426368	
615197	False	2025-03-23	C3554664	
615198	True	2025-03-19	C3554665	500548
615199	False	2025-03-24	C3469830	
615200	False	2025-03-25	C1427120	
615201	False	2025-03-25	C2681815	
615202	False	2025-03-23	C2681821	
615203	False	2025-03-24	C1826823	
615204	False	2025-03-25	C1429011|C5231461	
615205	False	2025-03-24	C2828722	
615206	True	2025-07-06	C3554686	357237
615207	True	2025-07-06	C3554687	357329
615208	False	2025-03-24	C1427114	
615209	False	2025-03-25	C1537804	
615210	False	2025-03-20	C1826551	
615211	False	2025-03-21	C1421349	
615212	False	2025-03-25	C1825885	
615213	False	2025-03-23	C1825900	
615214	True	2025-07-06	C3554689	229717|33110
615215	False	2025-06-15	C1425838|C5774290	
615216	False	2025-03-20	C1428868	
615217	True	2025-03-19	C3554690	64753
615218	False	2025-03-20	C1825899	
615219	True	2025-03-19	C3554691	2185|269505
615220	True	2025-03-19	C3808844	216812|216820|666
615221	True	2025-03-23	C3714945	85193
615222	True	2025-09-02	C3714896	178355
615223	False	2025-03-25	C2681609	
615224	True	2025-03-19	C3808874	164736
615225	True	2025-03-19	C3808876	352662
615226	True	2025-03-19	C3808889	93334
615227	False	2025-03-25	C1538977	
615228	True	2025-03-19	C3808899	254913
615229	False	2025-03-20	C1538978	
615230	False	2025-03-23	C3808912	
615231	False	2025-03-23	C1537928	
615232	True	2025-07-06	C3808913	
615233	True	2025-03-19	C3715216	791
615234	True	2025-03-21	C3808920	300298
615235	True	2025-03-19	C3808935	154
615236	False	2025-03-24	C0796203	137658
615237	True	2025-03-19	C5441717	2301
615238	True	2025-03-19	C3808940	435651
615239	False	2025-06-15	C1537701	
615240	False	2025-08-17	C1428029	
615241	False	2025-03-20	C1422787	
615242	False	2025-03-23	C3543515|C4017376	
615243	False	2025-03-25	C1425303	
615244	True	2025-03-19	C3808953	656
615245	False	2025-03-23	C1826244	
615246	False	2025-03-21	C1427087	
615247	False	2025-03-23	C3808960|C3808964|C4015184	
615248	True	2025-03-19	C3714995|C3714998|C3808963	154|75249
615249	True	2025-03-23	C3808964	899
615250	False	2025-03-23	C1427088	
615251	False	2025-03-25	C1823900	
615252	False	2025-03-24	C3808965	
