HGNC_ID	STATUS	WITHDRAWN_SYMBOL	MERGED_INTO_REPORT(S) (i.e HGNC_ID|SYMBOL|STATUS)
HGNC:1624	Entry Withdrawn	CCV	
HGNC:1626	Merged/Split	CD11B	HGNC:6149|ITGAM|Approved
HGNC:1627	Merged/Split	CD13	HGNC:500|ANPEP|Approved
HGNC:1629	Merged/Split	CD15	HGNC:4015|FUT4|Approved
HGNC:1640	Merged/Split	CD20	HGNC:7315|MS4A1|Approved
HGNC:1642	Merged/Split	CD20L	HGNC:7317|MS4A3|Approved
HGNC:1644	Merged/Split	CD23A	HGNC:3612|FCER2|Approved
HGNC:1650	Merged/Split	CD26	HGNC:3009|DPP4|Approved
HGNC:1652	Merged/Split	CD27LG	HGNC:11937|CD70|Approved
HGNC:1654	Merged/Split	CD28LG1	HGNC:1700|CD80|Approved
HGNC:1655	Merged/Split	CD28LG2	HGNC:1705|CD86|Approved
HGNC:1657	Merged/Split	CD30	HGNC:11923|TNFRSF8|Approved
HGNC:1658	Merged/Split	CD30LG	HGNC:11938|TNFSF8|Approved
HGNC:1660	Merged/Split	CD33L1	HGNC:10875|SIGLEC6|Approved
HGNC:1661	Merged/Split	CD33L2	HGNC:10874|SIGLEC5|Approved
HGNC:1668	Merged/Split	CD39	HGNC:3363|ENTPD1|Approved
HGNC:1669	Merged/Split	CD39L1	HGNC:3364|ENTPD2|Approved
HGNC:1670	Merged/Split	CD39L2	HGNC:3368|ENTPD6|Approved
HGNC:1671	Merged/Split	CD39L3	HGNC:3365|ENTPD3|Approved
HGNC:1672	Merged/Split	CD39L4	HGNC:3367|ENTPD5|Approved
HGNC:1676	Entry Withdrawn	CD3W	
HGNC:1679	Merged/Split	TNFRSF5	HGNC:11919|CD40|Approved
HGNC:1680	Merged/Split	TNFSF5	HGNC:11935|CD40LG|Approved
HGNC:1684	Merged/Split	CD49B	HGNC:6137|ITGA2|Approved
HGNC:1687	Merged/Split	CD57	HGNC:921|B3GAT1|Approved
HGNC:1702	Merged/Split	KAI1	HGNC:6210|CD82|Approved
HGNC:1710	Merged/Split	CD94	HGNC:6378|KLRD1|Approved
HGNC:1714	Merged/Split	CDAN2	HGNC:10702|SEC23B|Approved
HGNC:1715	Entry Withdrawn	CDAN3	
HGNC:1716	Entry Withdrawn	CDB2	
HGNC:1721	Merged/Split	CDC18L	HGNC:1744|CDC6|Approved
HGNC:1731	Merged/Split	CDC2L3	HGNC:1730|CDK11A|Approved
HGNC:1732	Merged/Split	CDC2L4	HGNC:1780|CDK9|Approved
HGNC:1740	Merged/Split	CDC45L2	HGNC:1739|CDC45|Approved
HGNC:1741	Merged/Split	CDC46	HGNC:6948|MCM5|Approved
HGNC:1746	Merged/Split	CDCL1	HGNC:6944|MCM2|Approved
HGNC:1747	Merged/Split	CDG1	HGNC:9115|PMM2|Approved
HGNC:1761	Merged/Split	CDH21	HGNC:8699|PCDHGA12|Approved
HGNC:1783	Merged/Split	CDKN1	HGNC:1784|CDKN1A|Approved
HGNC:1792	Entry Withdrawn	CDL1	
HGNC:1793	Entry Withdrawn	CDL2	
HGNC:1794	Merged/Split	CDN1	HGNC:949|BAK1|Approved
HGNC:1796	Merged/Split	CDPX1	HGNC:719|ARSL|Approved
HGNC:1797	Merged/Split	CDPX2	HGNC:3133|EBP|Approved
HGNC:1803	Merged/Split	CDSP	HGNC:10969|SLC22A5|Approved
HGNC:1807	Merged/Split	CDX3	HGNC:1806|CDX2|Approved
HGNC:1812	Entry Withdrawn	CDYP	
HGNC:1813	Merged/Split	CEA	HGNC:1817|CEACAM5|Approved
HGNC:1832	Merged/Split	CEAL1	HGNC:31951|CEACAM19|Approved
HGNC:1853	Merged/Split	CENPC	HGNC:1855|CENPCP1|Approved
HGNC:1860	Entry Withdrawn	CEPA	
HGNC:1861	Entry Withdrawn	CEPO	
HGNC:1870	Merged/Split	CF	HGNC:1884|CFTR|Approved
HGNC:1871	Merged/Split	CFAG	HGNC:10498|S100A8|Approved, HGNC:10499|S100A9|Approved
HGNC:1872	Merged/Split	CFD1	HGNC:3689|FGFR2|Approved
HGNC:1881	Entry Withdrawn	CFM1	
HGNC:1882	Entry Withdrawn	CFM2	
HGNC:1883	Merged/Split	CFNS	HGNC:3226|EFNB1|Approved
HGNC:1887	Entry Withdrawn	CGF1	
HGNC:1889	Merged/Split	CGM1	HGNC:1815|CEACAM3|Approved
HGNC:1890	Merged/Split	CGM10	HGNC:1825|CEACAMP3|Approved
HGNC:1891	Merged/Split	CGM11	HGNC:1826|CEACAMP4|Approved
HGNC:1892	Merged/Split	CGM12	HGNC:1827|CEACAMP5|Approved
HGNC:1893	Merged/Split	CGM13	HGNC:1828|CEACAMP6|Approved
HGNC:1894	Merged/Split	CGM14	HGNC:1829|CEACAMP7|Approved
HGNC:1895	Merged/Split	CGM15	HGNC:1830|CEACAMP8|Approved
HGNC:1896	Merged/Split	CGM16	HGNC:1831|CEACAMP9|Approved
HGNC:1897	Merged/Split	CGM17	HGNC:1822|CEACAMP10|Approved
HGNC:1898	Merged/Split	CGM18	HGNC:1823|CEACAMP11|Approved
HGNC:1899	Merged/Split	CGM2	HGNC:1819|CEACAM7|Approved
HGNC:1900	Merged/Split	CGM6	HGNC:1820|CEACAM8|Approved
HGNC:1901	Merged/Split	CGM7	HGNC:1816|CEACAM4|Approved
HGNC:1902	Merged/Split	CGM8	HGNC:1821|CEACAMP1|Approved
HGNC:1903	Merged/Split	CGM9	HGNC:1824|CEACAMP2|Approved
HGNC:1905	Merged/Split	CGS23	HGNC:10864|ST3GAL4|Approved
HGNC:1906	Merged/Split	CGT	HGNC:12555|UGT8|Approved
HGNC:1920	Merged/Split	CHDR	HGNC:387|AKR1C4|Approved
HGNC:1921	Merged/Split	CHE1	HGNC:983|BCHE|Approved
HGNC:1922	Merged/Split	CHE2	HGNC:983|BCHE|Approved
HGNC:1923	Merged/Split	CHED1	HGNC:15804|OVOL2|Approved
HGNC:1924	Merged/Split	CHED2	HGNC:16438|SLC4A11|Approved
HGNC:1926	Merged/Split	CHEL1	HGNC:984|BCHEL1|Entry Withdrawn
HGNC:1927	Merged/Split	CHEL3	HGNC:985|BCHEL3|Entry Withdrawn
HGNC:1931	Merged/Split	CHH	HGNC:10031|RMRP|Approved
HGNC:1942	Merged/Split	CHN	HGNC:1943|CHN1|Approved
HGNC:1945	Entry Withdrawn	CHR	
HGNC:1946	Merged/Split	CHR39A	HGNC:3632|FDPSP1|Approved
HGNC:1947	Merged/Split	CHR39B	HGNC:3635|FDPSP4|Approved
HGNC:1948	Merged/Split	CHR39C	HGNC:3636|FDPSP5|Approved
HGNC:1978	Merged/Split	CIDX	HGNC:6010|IL2RG|Approved
HGNC:1979	Merged/Split	CILD2	HGNC:30492|DNAAF3|Approved
HGNC:1981	Entry Withdrawn	CIPO	
HGNC:1988	Merged/Split	CJD	HGNC:9449|PRNP|Approved
HGNC:1992	Entry Withdrawn	CKBE	
HGNC:1997	Merged/Split	CKN1	HGNC:3439|ERCC8|Approved
HGNC:1998	Merged/Split	CKN2	HGNC:3438|ERCC6|Approved
HGNC:2002	Merged/Split	SCAR2	HGNC:18667|PMPCA|Approved
HGNC:2003	Merged/Split	SCAX1	HGNC:816|ATP2B3|Approved
HGNC:2004	Entry Withdrawn	CLA3	
HGNC:2005	Merged/Split	CLAPA1	HGNC:561|AP2A1|Approved
HGNC:2006	Merged/Split	CLAPA2	HGNC:562|AP2A2|Approved
HGNC:2007	Merged/Split	CLAPB1	HGNC:563|AP2B1|Approved
HGNC:2008	Merged/Split	CLAPB2	HGNC:554|AP1B1|Approved
HGNC:2009	Merged/Split	CLAPG1	HGNC:555|AP1G1|Approved
HGNC:2010	Merged/Split	CLAPM1	HGNC:564|AP2M1|Approved
HGNC:2011	Merged/Split	CLAPS1	HGNC:559|AP1S1|Approved
HGNC:2012	Merged/Split	CLAPS2	HGNC:565|AP2S1|Approved
HGNC:2028	Merged/Split	CLCNL1	HGNC:2062|CLIC1|Approved
HGNC:2029	Merged/Split	CLCNL2	HGNC:2063|CLIC2|Approved
HGNC:2030	Merged/Split	CLCS	HGNC:40|ABCB1|Approved
HGNC:2031	Merged/Split	CLD	HGNC:3018|SLC26A3|Approved
HGNC:2043	Merged/Split	CLDN21	HGNC:37200|CLDN24|Approved
HGNC:2055	Merged/Split	CLG	HGNC:7155|MMP1|Approved
HGNC:2056	Merged/Split	CLG1	HGNC:7175|MMP8|Approved
HGNC:2057	Merged/Split	CLG4A	HGNC:7166|MMP2|Approved
HGNC:2058	Merged/Split	CLG4B	HGNC:7176|MMP9|Approved
HGNC:2059	Merged/Split	CLGI	HGNC:11820|TIMP1|Approved
HGNC:2061	Merged/Split	CLI	HGNC:2095|CLU|Approved
HGNC:2066	Merged/Split	CLIC1L	HGNC:2065|CLIC6|Approved
HGNC:2072	Merged/Split	CLM	HGNC:6486|LAMB1|Approved
HGNC:2075	Merged/Split	CLN4	HGNC:16235|DNAJC5|Approved
HGNC:2078	Merged/Split	CLN7	HGNC:28486|MFSD8|Approved
HGNC:2083	Merged/Split	CLPA	HGNC:11600|TBX22|Approved
HGNC:2089	Merged/Split	CLS	HGNC:10432|RPS6KA3|Approved
HGNC:2094	Merged/Split	CLTCL2	HGNC:2092|CLTC|Approved
HGNC:2099	Merged/Split	CMAR	HGNC:11237|SPG7|Approved
HGNC:2100	Merged/Split	CMD1	HGNC:11204|SOX9|Approved
HGNC:2101	Merged/Split	CMD1A	HGNC:6636|LMNA|Approved
HGNC:2102	Entry Withdrawn	CMD1B	
HGNC:2103	Merged/Split	CMD1C	HGNC:15710|LDB3|Approved
HGNC:2104	Merged/Split	CMD1D	HGNC:11949|TNNT2|Approved
HGNC:2105	Merged/Split	CMD1E	HGNC:10593|SCN5A|Approved
HGNC:2106	Entry Withdrawn	CMD1F	
HGNC:2107	Merged/Split	CMD1G	HGNC:12403|TTN|Approved
HGNC:2108	Entry Withdrawn	CMD1H	
HGNC:2109	Merged/Split	CMD1J	HGNC:3522|EYA4|Approved
HGNC:2110	Merged/Split	CMD2A	HGNC:11947|TNNI3|Approved
HGNC:2111	Merged/Split	CMD3A	HGNC:11577|TAFAZZIN|Approved
HGNC:2112	Merged/Split	CMDJ	HGNC:15492|ANKH|Approved
HGNC:2113	Merged/Split	CMH1	HGNC:7577|MYH7|Approved
HGNC:2114	Merged/Split	CMH2	HGNC:11949|TNNT2|Approved
HGNC:2115	Merged/Split	CMH3	HGNC:12010|TPM1|Approved
HGNC:2116	Merged/Split	CMH4	HGNC:7551|MYBPC3|Approved
HGNC:2117	Merged/Split	CMK	HGNC:7098|CXCL9|Approved
HGNC:2118	Merged/Split	CMKAR1	HGNC:6026|CXCR1|Approved
HGNC:2119	Merged/Split	CMKBR9	HGNC:1565|ACKR2|Approved
HGNC:2120	Merged/Split	CMKBRL1	HGNC:2558|CX3CR1|Approved
HGNC:2122	Merged/Split	CMKRL1	HGNC:6713|LTB4R|Approved
HGNC:2123	Merged/Split	CMKRL2	HGNC:4485|GPER1|Approved
HGNC:2124	Entry Withdrawn	CMM	
HGNC:2125	Merged/Split	CMOAT	HGNC:53|ABCC2|Approved
HGNC:2126	Entry Withdrawn	CMR1A	
HGNC:2127	Entry Withdrawn	CMR2A	
HGNC:2128	Entry Withdrawn	CMR3A	
HGNC:2129	Merged/Split	CMT1A	HGNC:9118|PMP22|Approved
HGNC:2130	Merged/Split	CMT1B	HGNC:7225|MPZ|Approved
HGNC:2131	Merged/Split	CMT2A	HGNC:16636|KIF1B|Approved
HGNC:2132	Merged/Split	CMT2B	HGNC:9788|RAB7A|Approved
HGNC:2133	Merged/Split	CMT4A	HGNC:15968|GDAP1|Approved
HGNC:2134	Merged/Split	CMT4B	HGNC:7450|MTMR2|Approved
HGNC:2136	Merged/Split	CMTX1	HGNC:4283|GJB1|Approved
HGNC:2137	Entry Withdrawn	CMTX2	
HGNC:2138	Entry Withdrawn	CMTX3	
HGNC:2139	Entry Withdrawn	CNA1	
HGNC:2140	Merged/Split	CNA2	HGNC:6309|KERA|Approved
HGNC:2141	Entry Withdrawn	CNC2	
HGNC:2142	Merged/Split	CNCA1	HGNC:2149|CNGA2|Approved
HGNC:2143	Merged/Split	CNCA2	HGNC:2152|CNGA4|Approved
HGNC:2144	Merged/Split	CNCG1	HGNC:2148|CNGA1|Approved
HGNC:2145	Merged/Split	CNCG2	HGNC:2151|CNGB1|Approved
HGNC:2146	Merged/Split	CNCG3	HGNC:2150|CNGA3|Approved
HGNC:2147	Merged/Split	CNCG3L	HGNC:2151|CNGB1|Approved
HGNC:2161	Merged/Split	CNRS1	HGNC:8662|PCDHA@|Approved
HGNC:2162	Merged/Split	CNRS2	HGNC:8672|PCDHA6|Approved
HGNC:2164	Merged/Split	CNRS4	HGNC:8673|PCDHA7|Approved
HGNC:2165	Merged/Split	CNRS5	HGNC:8667|PCDHA13|Approved
HGNC:2166	Merged/Split	CNRS6	HGNC:8671|PCDHA5|Approved
HGNC:2167	Merged/Split	CNRS7	HGNC:8665|PCDHA11|Approved
HGNC:2168	Merged/Split	CNRS8	HGNC:8664|PCDHA10|Approved
HGNC:2177	Merged/Split	CO	HGNC:633|AQP1|Approved
HGNC:2178	Merged/Split	COCA1	HGNC:7325|MSH2|Approved
HGNC:2179	Merged/Split	COCA2	HGNC:7127|MLH1|Approved
HGNC:2181	Merged/Split	COD1	HGNC:10295|RPGR|Approved
HGNC:2182	Entry Withdrawn	COD2	
HGNC:2189	Merged/Split	COL12A1L	HGNC:2188|COL12A1|Approved
HGNC:2224	Merged/Split	COLL6	HGNC:2186|COL11A1|Approved
HGNC:2225	Entry Withdrawn	COLOT1	
HGNC:2229	Entry Withdrawn	COP	
HGNC:2233	Merged/Split	COPD	HGNC:649|ARCN1|Approved
HGNC:2241	Merged/Split	COPT1	HGNC:11016|SLC31A1|Approved
HGNC:2242	Merged/Split	COPT2	HGNC:11017|SLC31A2|Approved
HGNC:2245	Entry Withdrawn	CORD1	
HGNC:2246	Merged/Split	CORD2	HGNC:2383|CRX|Approved
HGNC:2247	Entry Withdrawn	CORD4	
HGNC:2248	Merged/Split	CORD5	HGNC:21043|PITPNM3|Approved
HGNC:2249	Merged/Split	CORD6	HGNC:4689|GUCY2D|Approved
HGNC:2250	Merged/Split	CORD7	HGNC:17282|RIMS1|Approved
HGNC:2251	Entry Withdrawn	CORD8	
HGNC:2258	Merged/Split	COT	HGNC:6860|MAP3K8|Approved
HGNC:2302	Merged/Split	CPD1	HGNC:2004|CLA3|Entry Withdrawn
HGNC:2304	Merged/Split	CPETR	HGNC:2046|CLDN4|Approved
HGNC:2305	Merged/Split	CPETR1	HGNC:2046|CLDN4|Approved
HGNC:2306	Merged/Split	CPETR2	HGNC:2045|CLDN3|Approved
HGNC:2307	Merged/Split	CPETRL2	HGNC:2049|CLDN7|Approved
HGNC:2308	Entry Withdrawn	CPL1	
HGNC:2331	Merged/Split	CPX	HGNC:11600|TBX22|Approved
HGNC:2337	Merged/Split	CR3A	HGNC:6149|ITGAM|Approved
HGNC:2341	Merged/Split	CRARF	HGNC:6901|MASP1|Approved
HGNC:2344	Merged/Split	CRD	HGNC:10295|RPGR|Approved
HGNC:2346	Merged/Split	CREB2	HGNC:784|ATF2|Approved
HGNC:2353	Merged/Split	CRFB4	HGNC:5965|IL10RB|Approved
HGNC:2354	Merged/Split	CRG	HGNC:20626|CHD7|Approved
HGNC:2369	Merged/Split	CRS	HGNC:12428|TWIST1|Approved
HGNC:2373	Merged/Split	CRSP4	HGNC:22963|MED24|Approved
HGNC:2381	Entry Withdrawn	CRTL2	
HGNC:2382	Merged/Split	CRTM	HGNC:6907|MATN1|Approved
HGNC:2386	Merged/Split	CRYA1	HGNC:2388|CRYAA|Approved
HGNC:2387	Merged/Split	CRYA2	HGNC:2389|CRYAB|Approved
HGNC:2390	Merged/Split	CRYB1	HGNC:2394|CRYBA1|Approved
HGNC:2391	Merged/Split	CRYB2A	HGNC:2398|CRYBB2|Approved
HGNC:2392	Merged/Split	CRYB2B	HGNC:2399|CRYBB2P1|Approved
HGNC:2393	Merged/Split	CRYB3	HGNC:2400|CRYBB3|Approved
HGNC:2401	Merged/Split	CRYG1	HGNC:2408|CRYGA|Approved
HGNC:2402	Merged/Split	CRYG2	HGNC:2409|CRYGB|Approved
HGNC:2403	Merged/Split	CRYG3	HGNC:2410|CRYGC|Approved
HGNC:2404	Merged/Split	CRYG4	HGNC:2411|CRYGD|Approved
HGNC:2405	Merged/Split	CRYG5	HGNC:2412|CRYGEP|Approved
HGNC:2406	Merged/Split	CRYG6	HGNC:2413|CRYGFP|Approved
HGNC:2407	Merged/Split	CRYG8	HGNC:2417|CRYGS|Approved
HGNC:2415	Entry Withdrawn	CRYGP1	
HGNC:2416	Entry Withdrawn	CRYGP2	
HGNC:2423	Merged/Split	CSBP1	HGNC:6876|MAPK14|Approved
HGNC:2424	Merged/Split	CSBP2	HGNC:6876|MAPK14|Approved
HGNC:2425	Merged/Split	CSD1	HGNC:11771|TGFBI|Approved
HGNC:2426	Merged/Split	CSD2	HGNC:11771|TGFBI|Approved
HGNC:2427	Merged/Split	CSD3	HGNC:11771|TGFBI|Approved
HGNC:2430	Merged/Split	CSE	HGNC:11005|SLC2A1|Approved
HGNC:2443	Merged/Split	CSHP1	HGNC:2442|CSHL1|Approved
HGNC:2448	Merged/Split	CSNB1	HGNC:8082|NYX|Approved
HGNC:2449	Merged/Split	CSNB2	HGNC:1393|CACNA1F|Approved
HGNC:2450	Merged/Split	CSNB4	HGNC:8082|NYX|Approved
HGNC:2461	Merged/Split	CSNU3	HGNC:11067|SLC7A9|Approved
HGNC:2462	Merged/Split	CSPB	HGNC:4709|GZMB|Approved
HGNC:2463	Merged/Split	CSPG1	HGNC:319|ACAN|Approved
HGNC:2489	Entry Withdrawn	CTAA1	
HGNC:2490	Entry Withdrawn	CTAA2	
HGNC:2493	Merged/Split	CTB	HGNC:2496|CTBS|Approved
HGNC:2497	Entry Withdrawn	CTD	
HGNC:2502	Entry Withdrawn	CTHM	
HGNC:2503	Merged/Split	CTLA1	HGNC:4709|GZMB|Approved
HGNC:2504	Merged/Split	CTLA3	HGNC:4708|GZMA|Approved
HGNC:2506	Merged/Split	CTLA8	HGNC:5981|IL17A|Approved
HGNC:2507	Merged/Split	CTLN2	HGNC:10983|SLC25A13|Approved
HGNC:2508	Merged/Split	CTM	HGNC:5227|HSF4|Approved
HGNC:2517	Merged/Split	CTNNG	HGNC:6207|JUP|Approved
HGNC:2525	Merged/Split	CTRN2	HGNC:168|ACTR1B|Approved
HGNC:2526	Merged/Split	CTS1	HGNC:12405|TTR|Approved
HGNC:2533	Merged/Split	CTSGL1	HGNC:4709|GZMB|Approved
HGNC:2534	Merged/Split	CTSGL2	HGNC:4710|GZMH|Approved
HGNC:2543	Merged/Split	CTSO1	HGNC:2542|CTSO|Approved
HGNC:2544	Merged/Split	CTSO2	HGNC:2536|CTSK|Approved
HGNC:2560	Entry Withdrawn	CXB3S	
HGNC:2562	Merged/Split	TMEM257	HGNC:13449|SLITRK2|Approved
HGNC:2564	Merged/Split	CXorf3	HGNC:19073|THOC2|Approved
HGNC:2565	Merged/Split	CXorf4	HGNC:2370|MED14|Approved
HGNC:2566	Merged/Split	CXorf4P	HGNC:2371|MED14P1|Approved
HGNC:2572	Entry Withdrawn	CYB5AP1	
HGNC:2585	Merged/Split	CYLD1	HGNC:2584|CYLD|Approved
HGNC:2587	Entry Withdrawn	CYMD	
HGNC:2598	Merged/Split	CYP21	HGNC:2600|CYP21A2|Approved
HGNC:2601	Merged/Split	CYP21P	HGNC:2599|CYP21A1P|Approved
HGNC:2604	Merged/Split	CYP27	HGNC:2605|CYP27A1|Approved
HGNC:2607	Entry Withdrawn	CYP2A	
HGNC:2609	Merged/Split	CYP2A3	HGNC:2610|CYP2A6|Approved
HGNC:2614	Merged/Split	CYP2B	HGNC:2615|CYP2B6|Approved
HGNC:2617	Merged/Split	CYP2C	HGNC:2621|CYP2C19|Approved
HGNC:2618	Merged/Split	CYP2C10	HGNC:2623|CYP2C9|Approved
HGNC:2619	Merged/Split	CYP2C17	HGNC:2620|CYP2C18|Approved
HGNC:2626	Merged/Split	CYP2D8P2	HGNC:2625|CYP2D6|Approved
HGNC:2627	Merged/Split	CYP2D7P2	HGNC:2625|CYP2D6|Approved
HGNC:2629	Merged/Split	CYP2DL1	HGNC:2625|CYP2D6|Approved
HGNC:2630	Merged/Split	CYP2DP1	HGNC:2628|CYP2D8P|Approved
HGNC:2635	Entry Withdrawn	CYP3A	
HGNC:2636	Merged/Split	CYP3A3	HGNC:2637|CYP3A4|Approved
HGNC:2639	Merged/Split	CYP3A5P1	HGNC:42418|CYP3A51P|Approved
HGNC:2643	Merged/Split	CYP4A2	HGNC:2642|CYP4A11|Approved
HGNC:2650	Merged/Split	CYP7	HGNC:2651|CYP7A1|Approved
HGNC:2655	Merged/Split	CYRN1	HGNC:209|ADAM3A|Approved
HGNC:2656	Merged/Split	CYRN2	HGNC:210|ADAM3B|Approved
HGNC:2657	Merged/Split	CYRP	HGNC:2469|CSRP1|Approved
HGNC:2658	Merged/Split	CZP1	HGNC:4281|GJA8|Approved
HGNC:2659	Entry Withdrawn	CZP2	
HGNC:2660	Merged/Split	CZP3	HGNC:4277|GJA3|Approved
HGNC:2667	Merged/Split	DAGK1	HGNC:2849|DGKA|Approved
HGNC:2668	Merged/Split	DAGK2	HGNC:2850|DGKB|Approved
HGNC:2669	Merged/Split	DAGK3	HGNC:2853|DGKG|Approved
HGNC:2670	Merged/Split	DAGK4	HGNC:2856|DGKQ|Approved
HGNC:2677	Merged/Split	DAR	HGNC:812|ATP2A2|Approved
HGNC:2679	Merged/Split	DAT1	HGNC:11049|SLC6A3|Approved
HGNC:2686	Merged/Split	DAZLA	HGNC:2685|DAZL|Approved
HGNC:2688	Merged/Split	DBCCR1	HGNC:2687|BRINP1|Approved
HGNC:2693	Entry Withdrawn	DBIL3	
HGNC:2694	Entry Withdrawn	DBIL4	
HGNC:2702	Merged/Split	DCE	HGNC:2859|DHCR24|Approved
HGNC:2706	Merged/Split	DCOH	HGNC:8646|PCBD1|Approved
HGNC:2722	Merged/Split	DDH1	HGNC:384|AKR1C1|Approved
HGNC:2723	Merged/Split	DDH2	HGNC:385|AKR1C2|Approved
HGNC:2724	Merged/Split	DDIT1	HGNC:4095|GADD45A|Approved
HGNC:2729	Merged/Split	DDPAC	HGNC:6893|MAPT|Approved
HGNC:2733	Entry Withdrawn	DDU	
HGNC:2748	Entry Withdrawn	DDX7	
HGNC:2756	Merged/Split	DEF1	HGNC:2761|DEFA1|Approved
HGNC:2757	Merged/Split	DEF3	HGNC:2762|DEFA3|Approved
HGNC:2758	Merged/Split	DEF4	HGNC:2763|DEFA4|Approved
HGNC:2759	Merged/Split	DEF5	HGNC:2764|DEFA5|Approved
HGNC:2774	Merged/Split	DFN1	HGNC:11817|TIMM8A|Approved
HGNC:2775	Merged/Split	DFN2	HGNC:9462|PRPS1|Approved
HGNC:2776	Merged/Split	DFN3	HGNC:9217|POU3F4|Approved
HGNC:2777	Entry Withdrawn	DFNX3	
HGNC:2778	Entry Withdrawn	DFN5	
HGNC:2779	Merged/Split	DFN6	HGNC:11122|SMPX|Approved
HGNC:2780	Entry Withdrawn	DFN7	
HGNC:2781	Entry Withdrawn	DFN8	
HGNC:2782	Merged/Split	DFNA1	HGNC:2876|DIAPH1|Approved
HGNC:2783	Merged/Split	DFNA10	HGNC:3522|EYA4|Approved
HGNC:2784	Merged/Split	DFNA11	HGNC:7606|MYO7A|Approved
HGNC:2785	Merged/Split	DFNA12	HGNC:11720|TECTA|Approved
HGNC:2786	Merged/Split	DFNA13	HGNC:2187|COL11A2|Approved
HGNC:2787	Merged/Split	DFNA14	HGNC:12762|WFS1|Approved
HGNC:2788	Merged/Split	DFNA15	HGNC:9220|POU4F3|Approved
HGNC:2789	Entry Withdrawn	DFNA16	
HGNC:2790	Merged/Split	DFNA17	HGNC:7579|MYH9|Approved
HGNC:2791	Entry Withdrawn	DFNA19	
HGNC:2792	Merged/Split	DFNA2	HGNC:4285|GJB3|Approved, HGNC:6298|KCNQ4|Approved
HGNC:2793	Merged/Split	DFNA20	HGNC:144|ACTG1|Approved
HGNC:2794	Entry Withdrawn	DFNA21	
HGNC:2795	Merged/Split	DFNA23	HGNC:10887|SIX1|Approved
HGNC:2796	Entry Withdrawn	DFNA24	
HGNC:2797	Merged/Split	DFNA26	HGNC:144|ACTG1|Approved
HGNC:2798	Merged/Split	DFNA27	HGNC:9966|REST|Approved
HGNC:2800	Entry Withdrawn	DFNA29	
HGNC:2801	Merged/Split	DFNA3	HGNC:4284|GJB2|Approved, HGNC:4288|GJB6|Approved
HGNC:2802	Entry Withdrawn	DFNA30	
HGNC:2803	Entry Withdrawn	DFNA31	
HGNC:2804	Entry Withdrawn	DFNA32	
HGNC:2805	Entry Withdrawn	DFNA33	
HGNC:2806	Merged/Split	DFNA34	HGNC:16400|NLRP3|Approved
HGNC:2807	Entry Withdrawn	DFNA35	
HGNC:2808	Merged/Split	DFNA36	HGNC:16513|TMC1|Approved
HGNC:2809	Merged/Split	DFNA4	HGNC:23212|MYH14|Approved
HGNC:2811	Merged/Split	DFNA6	HGNC:12762|WFS1|Approved
HGNC:2812	Entry Withdrawn	DFNA7	
HGNC:2813	Merged/Split	DFNA8	HGNC:11720|TECTA|Approved
HGNC:2814	Merged/Split	DFNA9	HGNC:2180|COCH|Approved
HGNC:2815	Merged/Split	DFNB1	HGNC:4284|GJB2|Approved
HGNC:2816	Merged/Split	DFNB10	HGNC:11877|TMPRSS3|Approved
HGNC:2817	Merged/Split	DFNB11	HGNC:16513|TMC1|Approved
HGNC:2818	Merged/Split	DFNB12	HGNC:13733|CDH23|Approved
HGNC:2819	Entry Withdrawn	DFNB13	
HGNC:2820	Entry Withdrawn	DFNB14	
HGNC:2821	Merged/Split	DFNB15	HGNC:18183|GIPC3|Approved
HGNC:2822	Merged/Split	DFNB16	HGNC:16035|STRC|Approved
HGNC:2823	Entry Withdrawn	DFNB17	
HGNC:2824	Merged/Split	DFNB18	HGNC:12597|USH1C|Approved
HGNC:2825	Entry Withdrawn	DFNB19	
HGNC:2826	Merged/Split	DFNB2	HGNC:7606|MYO7A|Approved
HGNC:2827	Entry Withdrawn	DFNB20	
HGNC:2828	Merged/Split	DFNB21	HGNC:11720|TECTA|Approved
HGNC:2829	Merged/Split	DFNB23	HGNC:14674|PCDH15|Approved
HGNC:2830	Merged/Split	DFNB24	HGNC:9944|RDX|Approved
HGNC:2831	Merged/Split	DFNB25	HGNC:31673|GRXCR1|Approved
HGNC:2832	Merged/Split	DFNB26	HGNC:4066|GAB1|Approved
HGNC:2833	Entry Withdrawn	DFNB27	
HGNC:2834	Merged/Split	DFNB28	HGNC:17009|TRIOBP|Approved
HGNC:2835	Merged/Split	DFNB3	HGNC:7594|MYO15A|Approved
HGNC:2836	Merged/Split	DFNB4	HGNC:8818|SLC26A4|Approved
HGNC:2837	Entry Withdrawn	DFNB5	
HGNC:2838	Merged/Split	DFNB6	HGNC:30800|TMIE|Approved
HGNC:2839	Merged/Split	DFNB7	HGNC:16513|TMC1|Approved
HGNC:2840	Merged/Split	DFNB8	HGNC:11877|TMPRSS3|Approved
HGNC:2841	Merged/Split	DFNB9	HGNC:8515|OTOF|Approved
HGNC:2842	Merged/Split	DFNM1	HGNC:24248|METTL13|Approved
HGNC:2848	Merged/Split	DGI1	HGNC:3054|DSPP|Approved
HGNC:2864	Merged/Split	DHFRP4	HGNC:27309|DHFR2|Approved
HGNC:2866	Merged/Split	DHLAG	HGNC:1697|CD74|Approved
HGNC:2868	Merged/Split	DHOF	HGNC:17652|PORCN|Approved
